cid,character,movement_type,score,confidence,distance_tier,source_kind,src_slot,dst_slot,dst_bank,target_cid,target_character,target_bank_kind,target_resolution_status,predicate_text,predicate_kind,predicate_args,animation_hex,animation_length,has_attack_cell,cells,mot_status,mot_size,mot_sha1,mot_entropy,shared_character_count,shared_characters,common_bank_size,common_bank_sha1,reason
007,Siegfried,early_core_slot_10,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,10,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,0095,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,848,6012342efd7ebe1e391cc3cb090bc5f600f59dd0,7.4968,1,007,4192,884892bce312bdbfb72abe8b15211508bc741edb,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
007,Siegfried,early_core_slot_2,40,confirmed_static_data,shared_movement_asset_no_exact_distance,early_core_slot_sample,,2,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,0002,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,2904,6d5df95b93b9cdbe5bfd8c72a6ff3d046736e028,7.6961,4,005 007 011 066,1072,14efcd21b5548282da919ab2d56ed2bc104b8329,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
007,Siegfried,early_core_slot_21,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,21,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,0068,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3408,2ffdc38c1700192b87fddcb6d2f0317e9d03064d,7.8184,1,007,2040,f1996ed24e44ddff3920ad99d99c9fe5e1df969b,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
007,Siegfried,early_core_slot_3,40,confirmed_static_data,shared_movement_asset_no_exact_distance,early_core_slot_sample,,3,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,0003,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,2808,57efe71151798c3bf05cf56b9681455d28c84560,7.6206,3,007 011 066,88,2100ffc4abeae5f836a9f3460236e04e3f5f293e,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
007,Siegfried,early_core_slot_6,40,confirmed_static_data,shared_movement_asset_no_exact_distance,early_core_slot_sample,,6,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,0097,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3264,86f604ea9396901fb7e1945684a9064cbafc39cd,7.7379,2,007 011,104,0629e3d66a480b2f1897f599b254681eea8b3374,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
007,Siegfried,early_core_slot_7,40,confirmed_static_data,shared_movement_asset_no_exact_distance,early_core_slot_sample,,7,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,009A,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3192,5cee316400bae26aaa97fb8ba625f7e27a956937,7.7287,2,007 011,104,f5c7332d16b1acfcba650a10e0c56525f44d7335,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
007,Siegfried,early_core_slot_9,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,9,0,007,Siegfried,local,resolved_local,(core slot sample),core_slot,,0094,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,840,202f11a8ba03ea3fff36b3e7ae78717b1ee3a57b,7.5461,1,007,256,c463b8f2f59e414c67a24af5b5ca08e8e567d48b,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,back_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,459,518,0,009,Hwang,local,resolved_local,(back+up),direction,0x0006 0x0500 0x0002,02A0,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,5248,94ff46829431aa21edef6b4ec8dbbacb977c13c6,7.7851,1,009,2240,67092667dcc4ed251401c18ddad74175f187abaa,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,264,272,0,009,Hwang,local,resolved_local,(any:back),direction,0x0005 0x0001,02C6,100.0,True,37 38 -1 -1 -1 -1,character_motion_section,9320,1008d591a9d1e60a47553ca023bf8144e50d990d,7.9131,1,009,2608,ce97abe7455069218a37124b5c4f97700d5aa43a,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,285,286,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,01F6,100.0,True,59 60 -1 -1 -1 -1,character_motion_section,4552,e4154c23897c0d16a37cfdea7dca0ffa92701b18,7.8862,1,009,3664,a54f518f8e1f9a92adbd52a84e443a2ca036e254,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,314,315,0,009,Hwang,local,resolved_local,(any:back),direction,0x0020 0x0001 0x0019,02CD,100.0,True,100 101 -1 -1 -1 -1,character_motion_section,7568,649d9c8b4d1a084b09b6de53fb0c7db584336809,7.8902,1,009,2584,25357aec0e8f7bd8042305da099f8e6d593d3c2e,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,416,417,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02D3,100.0,True,248 -1 -1 -1 -1 -1,character_motion_section,18512,d0ae392f777fa881a2a212d48b6f4ba8de36f37b,7.912,1,009,1536,b6c630d94dde7eac92238adca4b5366529a46fcd,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,429,430,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02D3,100.0,True,262 -1 -1 -1 -1 -1,character_motion_section,18512,d0ae392f777fa881a2a212d48b6f4ba8de36f37b,7.912,1,009,1536,b6c630d94dde7eac92238adca4b5366529a46fcd,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,265,469,0,009,Hwang,local,resolved_local,(any:back),direction,0x0020 0x0001 0x000E,02E1,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,5376,dcd73b7534fbd4e5617400311d7c466ea47085bd,7.8645,1,009,3992,ce8455f5af9e0085d9d09e7b5ea1d3d0974a9a93,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,411,471,0,009,Hwang,local,resolved_local,(any:back),direction,0x0020 0x0001 0x000E,073F,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,5824,5244577f0fe26d3d10dd713623671d435842e4e3,7.8642,1,009,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3132,476,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02E2,100.0,True,298 -1 -1 -1 -1 -1,character_motion_section,6640,0e27da2dfd8c67adc9cfa0a3fa0fe3813203a10d,7.8929,1,009,3992,ce8455f5af9e0085d9d09e7b5ea1d3d0974a9a93,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3133,487,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02EA,100.0,True,305 -1 -1 -1 -1 -1,character_motion_section,6416,8458ea24f230839218593e7eee708b318e62d9d8,7.8949,1,009,14576,1774ccec425f9a845fc4858e4a5014dff6202c79,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,491,496,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02E6,100.0,True,309 -1 -1 -1 -1 -1,character_motion_section,14440,7f7b6c33c3c1329144c9c0e5f9c973fc8a60b20f,7.8875,1,009,21184,67eee57ae484731835b8c33b7c1946beb25f35d7,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,492,496,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02E6,100.0,True,309 -1 -1 -1 -1 -1,character_motion_section,14440,7f7b6c33c3c1329144c9c0e5f9c973fc8a60b20f,7.8875,1,009,21184,67eee57ae484731835b8c33b7c1946beb25f35d7,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,493,496,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02E6,100.0,True,309 -1 -1 -1 -1 -1,character_motion_section,14440,7f7b6c33c3c1329144c9c0e5f9c973fc8a60b20f,7.8875,1,009,21184,67eee57ae484731835b8c33b7c1946beb25f35d7,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,494,496,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02E6,100.0,True,309 -1 -1 -1 -1 -1,character_motion_section,14440,7f7b6c33c3c1329144c9c0e5f9c973fc8a60b20f,7.8875,1,009,21184,67eee57ae484731835b8c33b7c1946beb25f35d7,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
009,Hwang,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,495,496,0,009,Hwang,local,resolved_local,(any:back),direction,0x0006 0x0001,02E6,100.0,True,309 -1 -1 -1 -1 -1,character_motion_section,14440,7f7b6c33c3c1329144c9c0e5f9c973fc8a60b20f,7.8875,1,009,21184,67eee57ae484731835b8c33b7c1946beb25f35d7,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
